name	tair_object	p1	p2	x	chr
Gene:2018243	AT1G04410.1	1189078	1191412	R	1
Gene:2018238	AT1G04420.1	1191608	1193884	F	1
Gene:4515100487	AT1G04425.1	1194187	1196889	F	1
Gene:2018328	AT1G04430.1	1198118	1201527	F	1
Gene:4515100488	AT1G04430.2	1198508	1201495	F	1
Gene:2018268	AT1G04440.1	1202255	1205803	F	1
Gene:504954138	AT1G04445.1	1207344	1207862	F	1
Gene:2018368	AT1G04450.1	1208521	1209874	F	1
Gene:5019473862	AT1G04457.1	1210319	1210549	R	1
Gene:2018338	AT1G04470.1	1211049	1214662	R	1
Gene:2018308	AT1G04480.1	1216095	1217467	F	1
Gene:4010711661	AT1G04490.2	1217948	1220137	R	1
Gene:2018298	AT1G04490.1	1218005	1219914	R	1
Gene:2018343	AT1G04500.1	1221433	1224366	R	1
Gene:4515100489	AT1G04501.1	1224552	1224680	F	1
Gene:1009021294	AT1G04510.2	1226575	1230827	F	1
Gene:2018318	AT1G04510.1	1226575	1230827	F	1
Gene:2018313	AT1G04520.1	1231578	1234032	F	1
Gene:2197767	AT1G04530.1	1234176	1236034	R	1
Gene:2197867	AT1G04540.1	1237256	1239061	F	1
Gene:1005715220	AT1G04550.2	1240375	1242121	F	1
Gene:2197837	AT1G04550.1	1240375	1242120	F	1
Gene:4010711662	AT1G04555.1	1242558	1244244	F	1
Gene:2197822	AT1G04560.1	1244947	1246059	F	1
Gene:2197802	AT1G04570.1	1246728	1248775	R	1
Gene:2197797	AT1G04580.1	1252122	1257510	R	1
Gene:2197782	AT1G04590.1	1258577	1261426	R	1
Gene:1005715219	AT1G04590.2	1258578	1261425	R	1
Gene:2197772	AT1G04600.1	1262123	1272376	F	1
Gene:2197862	AT1G04610.1	1279388	1281618	F	1
Gene:2197847	AT1G04620.1	1282741	1286584	R	1
Gene:1006229895	AT1G04625.1	1287831	1289820	R	1
Gene:2197832	AT1G04630.1	1289734	1291112	R	1
Gene:504954008	AT1G04635.1	1291314	1291995	F	1
Gene:2197817	AT1G04640.1	1292080	1293357	F	1
Gene:1009021193	AT1G04640.2	1292111	1293248	F	1
Gene:3692152	AT1G04645.1	1293770	1294263	R	1
Gene:2197857	AT1G04650.1	1294893	1299002	R	1
Gene:2197842	AT1G04660.1	1300486	1301773	R	1
Gene:2197827	AT1G04670.1	1301861	1302724	F	1
Gene:2197807	AT1G04680.1	1303529	1307884	R	1
Gene:4515100490	AT1G04684.1	1310430	1310579	R	1
Gene:2197792	AT1G04690.1	1313564	1315750	F	1
Gene:2197787	AT1G04700.1	1316254	1320919	F	1
Gene:2197777	AT1G04710.1	1321904	1324782	F	1
Gene:1005715218	AT1G04720.1	1324923	1324960	F	1
Gene:2197852	AT1G04730.1	1325296	1331086	R	1
Gene:3433198	AT1G04750.1	1331466	1333567	R	1
Gene:1009021192	AT1G04750.2	1331574	1333534	R	1
Gene:2010626	AT1G04760.1	1334760	1336070	F	1
Gene:2010611	AT1G04770.1	1336371	1337849	R	1
Gene:4010711663	AT1G04778.1	1339892	1340327	F	1
Gene:2010596	AT1G04780.1	1340669	1343584	R	1
Gene:2010581	AT1G04790.1	1345036	1348451	F	1
Gene:2010681	AT1G04800.1	1348452	1349286	R	1
Gene:2010671	AT1G04810.1	1350180	1355442	F	1
Gene:2010676	AT1G04820.1	1356191	1358386	R	1
Gene:6530296066	AT1G04830.2	1358574	1362019	R	1
Gene:2010661	AT1G04830.1	1358917	1361981	R	1
Gene:2010651	AT1G04840.1	1362867	1364962	R	1
Gene:2010636	AT1G04850.1	1365118	1368844	R	1
Gene:2010621	AT1G04860.1	1369054	1373101	R	1
Gene:2010606	AT1G04870.1	1373234	1375742	R	1
Gene:1005715709	AT1G04870.2	1373234	1375762	R	1
Gene:2010586	AT1G04880.1	1375961	1379185	R	1
Gene:2010571	AT1G04890.1	1380382	1382599	R	1
Gene:2010566	AT1G04900.1	1383841	1387895	F	1
Gene:2010656	AT1G04910.1	1387871	1391187	R	1
Gene:2010646	AT1G04920.1	1391502	1395864	R	1
Gene:6530296067	AT1G04930.2	1396291	1399053	R	1
Gene:2010631	AT1G04930.1	1396293	1399053	R	1
Gene:6530296068	AT1G04945.3	1399174	1403038	F	1
Gene:2010616	AT1G04940.1	1399182	1400770	F	1
Gene:4010711664	AT1G04945.1	1400908	1403112	F	1
Gene:4010711665	AT1G04945.2	1400908	1403046	F	1
Gene:2010666	AT1G04950.1	1403085	1407468	R	1
Gene:1005715708	AT1G04950.2	1403085	1407501	R	1
Gene:1009021211	AT1G04950.3	1403085	1407496	R	1
Gene:4010711666	AT1G04960.2	1407801	1410868	R	1
Gene:2010601	AT1G04960.1	1407801	1410868	R	1
Gene:2010591	AT1G04970.1	1411170	1413627	F	1
Gene:1005715710	AT1G04970.2	1411890	1413626	F	1
Gene:2010576	AT1G04980.1	1413644	1416144	R	1
Gene:2824356	AT1G04985.1	1416343	1418482	R	1
Gene:2010561	AT1G04990.1	1419080	1421789	R	1
Gene:1006229560	AT1G04990.2	1419141	1421639	R	1
Gene:2205512	AT1G05000.1	1425593	1428782	F	1
Gene:5019473863	AT1G05000.2	1425601	1428782	F	1
Gene:2205567	AT1G05010.1	1431190	1432858	R	1
Gene:2205557	AT1G05020.1	1435254	1437667	R	1
Gene:2205547	AT1G05030.1	1438152	1441417	R	1
Gene:2205517	AT1G05040.1	1447369	1448448	R	1
Gene:4515100491	AT1G05040.2	1447369	1448448	R	1
Gene:504953951	AT1G05055.1	1448718	1450887	R	1
Gene:2205552	AT1G05060.1	1451030	1452872	R	1
Gene:5019473864	AT1G05061.1	1453216	1454260	R	1
Gene:504953950	AT1G05065.1	1454969	1455220	R	1
Gene:2205542	AT1G05070.1	1457063	1458744	R	1
Gene:2205532	AT1G05080.1	1459091	1460579	F	1
Gene:1006229979	AT1G05085.1	1460988	1461670	F	1
Gene:2205527	AT1G05090.1	1463202	1465622	F	1
Gene:2205522	AT1G05100.1	1469610	1470881	F	1
Gene:3436064	AT1G05120.1	1471406	1476078	R	1
Gene:1005715077	AT1G05135.1	1477500	1478821	R	1
Gene:4515100492	AT1G05136.1	1478923	1479063	F	1
Gene:2207144	AT1G05140.1	1482548	1484056	F	1
Gene:2207254	AT1G05150.1	1484067	1486960	R	1
Gene:2207239	AT1G05160.1	1487378	1490947	R	1
Gene:2207224	AT1G05170.1	1491111	1494248	R	1
Gene:4010711667	AT1G05170.2	1491164	1494248	R	1
Gene:1006230001	AT1G05180.2	1498114	1501824	R	1
Gene:2207219	AT1G05180.1	1498114	1501824	R	1
Gene:1009021204	AT1G05180.3	1498114	1501824	R	1
Gene:2207189	AT1G05190.1	1502344	1503830	R	1
Gene:1009021203	AT1G05200.2	1504960	1509152	F	1
Gene:2207164	AT1G05200.1	1505317	1509152	F	1
Gene:3693548	AT1G05205.1	1509103	1510281	R	1
Gene:2207149	AT1G05210.1	1510404	1511683	F	1
Gene:2207249	AT1G05220.1	1511907	1512842	F	1
Gene:4515100493	AT1G05220.2	1511943	1513573	F	1
Gene:4515100494	AT1G05230.3	1512896	1517248	R	1
Gene:2207234	AT1G05230.1	1512901	1517248	R	1
Gene:1005715078	AT1G05230.2	1512901	1518805	R	1
Gene:6530296069	AT1G05230.4	1512901	1518805	R	1
Gene:2817951	AT1G05240.1	1521137	1522681	F	1
Gene:2207214	AT1G05250.1	1525601	1527234	R	1
Gene:2207209	AT1G05260.1	1529767	1531439	F	1
Gene:2207204	AT1G05270.1	1531641	1534410	R	1
Gene:2207169	AT1G05280.1	1535444	1537525	R	1
Gene:2207154	AT1G05290.1	1539152	1540562	R	1
Gene:4515100495	AT1G05291.1	1541348	1542432	R	1
Gene:2207139	AT1G05300.1	1545106	1547849	R	1
Gene:1006230000	AT1G05300.2	1545216	1547798	R	1
Gene:2207244	AT1G05310.1	1550543	1552517	R	1
Gene:1009021206	AT1G05320.2	1553603	1557733	F	1
Gene:2207229	AT1G05320.1	1553608	1557733	F	1
Gene:1009021207	AT1G05320.3	1553608	1557733	F	1
Gene:2207199	AT1G05330.1	1558170	1558583	F	1
Gene:2207194	AT1G05340.1	1558844	1559903	R	1
Gene:2207184	AT1G05350.1	1560678	1564123	R	1
Gene:2207179	AT1G05360.1	1564598	1567465	F	1
Gene:3693543	AT1G05370.1	1569192	1572280	R	1
Gene:4515100496	AT1G05380.2	1576863	1582614	F	1
Gene:2201020	AT1G05380.1	1576863	1582614	F	1
Gene:3692717	AT1G05385.1	1582671	1583718	R	1
Gene:1005715161	AT1G05390.1	1583772	1583845	R	1
Gene:2201000	AT1G05400.1	1584073	1585421	F	1
Gene:5019473865	AT1G05400.2	1584096	1585417	F	1
Gene:1009021173	AT1G05410.2	1585371	1587774	R	1
Gene:2201055	AT1G05410.1	1585371	1587778	R	1
Gene:2201010	AT1G05420.1	1590073	1590753	F	1
Gene:2201075	AT1G05430.1	1594057	1595818	R	1
Gene:2201085	AT1G05440.1	1596007	1597848	R	1
Gene:1006229934	AT1G05450.2	1599911	1601214	F	1
Gene:2201045	AT1G05450.1	1600454	1601210	F	1
Gene:2200995	AT1G05460.1	1601148	1605027	R	1
Gene:2201015	AT1G05470.1	1607357	1611703	R	1
Gene:3435080	AT1G05490.1	1618602	1623452	R	1
Gene:3435092	AT1G05500.1	1624955	1629224	F	1
Gene:3435096	AT1G05510.1	1629446	1630863	F	1
Gene:3435100	AT1G05520.1	1630900	1635711	R	1
Gene:3435104	AT1G05530.1	1636496	1637863	R	1
Gene:3435108	AT1G05540.1	1639286	1640811	F	1
Gene:6530296070	AT1G05550.3	1640959	1643917	R	1
Gene:3435112	AT1G05550.1	1641098	1642662	R	1
Gene:5019473866	AT1G05550.2	1641098	1642662	R	1
Gene:3435088	AT1G05560.1	1645498	1647147	R	1
Gene:6530296071	AT1G05562.1	1645875	1647162	F	1
Gene:2031937	AT1G05570.1	1647706	1659437	R	1
Gene:6530296072	AT1G05570.2	1647706	1659437	R	1
Gene:3690488	AT1G05575.1	1661691	1662187	R	1
Gene:504954074	AT1G05577.1	1662370	1664398	R	1
Gene:1009021219	AT1G05580.2	1665433	1668904	R	1
Gene:2031967	AT1G05580.1	1665464	1668902	R	1
Gene:2031987	AT1G05590.1	1669350	1671876	F	1
Gene:6530296073	AT1G05600.2	1671936	1673856	F	1
Gene:2031997	AT1G05600.1	1672099	1673748	F	1
Gene:2032002	AT1G05610.1	1673861	1675934	R	1
Gene:504954075	AT1G05615.1	1677507	1678270	R	1
Gene:2032007	AT1G05620.1	1679158	1681710	F	1
Gene:4515100497	AT1G05620.2	1679580	1681710	F	1
Gene:2031932	AT1G05630.1	1682318	1687363	F	1
Gene:1009021223	AT1G05630.2	1682447	1687354	F	1
Gene:2031947	AT1G05640.1	1687436	1689501	R	1
Gene:2031952	AT1G05650.1	1690264	1692126	R	1
Gene:2031962	AT1G05660.1	1694286	1696058	R	1
Gene:2031972	AT1G05670.1	1697587	1701025	R	1
Gene:5019473867	AT1G05670.2	1697587	1701025	R	1
Gene:6530296074	AT1G05675.1	1701116	1702749	R	1
Gene:2031982	AT1G05680.1	1703092	1704691	R	1
Gene:2031992	AT1G05690.1	1707011	1709347	F	1
Gene:2031922	AT1G05700.1	1709796	1713245	F	1
Gene:1005715371	AT1G05710.2	1714950	1717270	F	1
Gene:1006229795	AT1G05710.3	1714950	1717276	F	1
Gene:6530296075	AT1G05710.5	1714950	1717276	F	1
Gene:1006229796	AT1G05710.4	1715780	1717275	F	1
Gene:2031977	AT1G05710.1	1716022	1717275	F	1
Gene:2031927	AT1G05720.1	1717447	1718909	R	1
Gene:2031942	AT1G05730.1	1718555	1720303	F	1
Gene:2031957	AT1G05740.1	1720674	1721309	F	1
Gene:2198677	AT1G05750.1	1721509	1724734	F	1
Gene:2198682	AT1G05760.1	1723734	1724486	R	1
Gene:2198692	AT1G05770.1	1725388	1726283	R	1
Gene:2198702	AT1G05780.1	1726608	1728404	F	1
Gene:504954006	AT1G05785.1	1730249	1732626	F	1
Gene:1005715200	AT1G05785.2	1730299	1732624	F	1
Gene:4010711668	AT1G05790.2	1732871	1737489	F	1
Gene:2198712	AT1G05790.1	1733039	1737485	F	1
Gene:2198727	AT1G05800.1	1741204	1742619	F	1
Gene:3692275	AT1G05805.1	1744773	1747693	F	1
Gene:2198767	AT1G05810.1	1748314	1749460	F	1
Gene:4515100498	AT1G05820.2	1749682	1753990	F	1
Gene:2198732	AT1G05820.1	1749682	1753767	F	1
Gene:2198742	AT1G05830.1	1754244	1761817	F	1
Gene:4010711669	AT1G05830.2	1754244	1761817	F	1
Gene:4010711670	AT1G05835.1	1762224	1762814	F	1
Gene:2198752	AT1G05840.1	1762734	1766281	R	1
Gene:2198687	AT1G05850.1	1766503	1768695	R	1
Gene:2198697	AT1G05860.1	1769014	1771115	F	1
Gene:6530296076	AT1G05870.3	1771457	1773261	R	1
Gene:6530296077	AT1G05870.4	1771457	1773261	R	1
Gene:1006229906	AT1G05870.2	1771528	1773275	R	1
Gene:2198707	AT1G05870.1	1772211	1773293	R	1
Gene:2198717	AT1G05880.1	1775643	1778553	F	1
Gene:6530296078	AT1G05880.2	1775643	1778553	F	1
Gene:6530296079	AT1G05890.2	1779256	1784427	F	1
Gene:2198722	AT1G05890.1	1779357	1784529	F	1
Gene:1009021374	AT1G05894.1	1784803	1786292	F	1
Gene:2198737	AT1G05900.1	1786856	1789671	F	1
Gene:1006229907	AT1G05900.2	1786856	1789676	F	1
Gene:2198747	AT1G05910.1	1790224	1796647	F	1
Gene:2198757	AT1G05920.1	1796778	1798254	F	1
Gene:4515100499	AT1G05925.1	1798901	1799062	R	1
Gene:3433084	AT1G05930.1	1799418	1800933	F	1
Gene:2198860	AT1G05940.1	1801162	1803984	R	1
Gene:2198870	AT1G05950.1	1804401	1807471	R	1
Gene:2198845	AT1G05960.1	1807973	1815474	R	1
Gene:5019473868	AT1G05960.2	1807973	1815465	R	1
Gene:1009021213	AT1G05970.2	1816056	1817282	R	1
Gene:2198875	AT1G05970.1	1816062	1817282	R	1
Gene:1005715197	AT1G05980.1	1817400	1817471	F	1
Gene:2198780	AT1G05990.1	1818447	1819040	F	1
Gene:2198790	AT1G06000.1	1820308	1821894	R	1
Gene:6530296080	AT1G06002.1	1820977	1821918	F	1
Gene:2198805	AT1G06010.1	1822618	1823997	F	1
Gene:2198820	AT1G06020.1	1824548	1826101	F	1
Gene:2198830	AT1G06030.1	1826880	1828161	F	1
Gene:2198840	AT1G06040.1	1828413	1829890	R	1
Gene:1005715198	AT1G06040.2	1828413	1829890	R	1
Gene:2198865	AT1G06050.1	1830605	1832555	R	1
Gene:2198795	AT1G06060.1	1832943	1834861	F	1
Gene:2198855	AT1G06070.1	1834829	1837648	R	1
Gene:2198785	AT1G06080.1	1843568	1846302	F	1
Gene:2198800	AT1G06090.1	1847883	1849693	F	1
Gene:2198815	AT1G06100.1	1851530	1853019	F	1
Gene:2198825	AT1G06110.1	1853077	1855031	R	1
Gene:2198835	AT1G06120.1	1855943	1857718	F	1
Gene:2198850	AT1G06130.1	1857767	1860730	R	1
Gene:1005715199	AT1G06130.2	1857767	1860698	R	1
Gene:1006229908	AT1G06135.1	1862197	1862742	F	1
Gene:4515100500	AT1G06137.1	1863544	1863750	R	1
Gene:2198810	AT1G06140.1	1864796	1866472	F	1
Gene:2198775	AT1G06150.1	1867015	1873718	R	1
Gene:4515100501	AT1G06149.1	1868989	1873718	R	1
Gene:6530296081	AT1G06150.2	1868989	1873718	R	1
Gene:5019473869	AT1G06148.2	1874885	1877528	R	1
Gene:4010711671	AT1G06148.1	1875840	1877528	R	1
Gene:2038499	AT1G06160.1	1883004	1883934	F	1
Gene:1006229860	AT1G06170.2	1884981	1886724	R	1
Gene:2038509	AT1G06170.1	1884991	1886897	R	1
Gene:2038519	AT1G06180.1	1889408	1891158	F	1
Gene:4010711672	AT1G06190.2	1892273	1894148	R	1
Gene:2038559	AT1G06190.1	1892273	1894148	R	1
Gene:2038534	AT1G06200.1	1894336	1896935	R	1
Gene:2038544	AT1G06210.1	1897203	1899208	F	1
Gene:1006229861	AT1G06210.2	1897203	1899208	F	1
Gene:2038554	AT1G06220.1	1899964	1904873	F	1
Gene:1005715276	AT1G06220.2	1899964	1904873	F	1
Gene:3691643	AT1G06225.1	1905975	1906226	F	1
Gene:6530296082	AT1G06230.3	1906963	1910727	F	1
Gene:2038564	AT1G06230.1	1907089	1910848	F	1
Gene:1005715275	AT1G06230.2	1907248	1910848	F	1
Gene:2038549	AT1G06240.1	1911122	1913205	F	1
Gene:2038504	AT1G06250.1	1913256	1914895	R	1
Gene:4010711673	AT1G06265.1	1914943	1917661	R	1
Gene:4010711674	AT1G06265.2	1915008	1916278	R	1
Gene:2038514	AT1G06260.1	1916430	1917585	F	1
Gene:2038524	AT1G06270.1	1918088	1919760	R	1
Gene:2038529	AT1G06280.1	1920307	1920949	R	1
Gene:3435205	AT1G06290.1	1922352	1926278	F	1
Gene:2202274	AT1G06310.1	1926791	1930258	F	1
Gene:2202284	AT1G06320.1	1930523	1931449	F	1
Gene:2202264	AT1G06330.1	1931671	1932266	R	1
Gene:2202294	AT1G06340.1	1933284	1934014	R	1
Gene:2202304	AT1G06350.1	1935293	1936819	R	1
Gene:2202249	AT1G06360.1	1938963	1940459	R	1
Gene:2826790	AT1G06370.1	1942843	1944934	R	1
Gene:2202259	AT1G06380.1	1945124	1946076	F	1
Gene:2202254	AT1G06390.1	1946788	1950755	F	1
Gene:1006229943	AT1G06390.2	1946802	1950860	F	1
Gene:2202279	AT1G06400.1	1950844	1952785	R	1
Gene:2202289	AT1G06410.1	1954850	1958756	F	1
Gene:2202299	AT1G06420.1	1958923	1959947	F	1
Gene:6530296083	AT1G06420.2	1958923	1959947	F	1
Gene:3435201	AT1G06430.1	1960058	1963011	R	1
Gene:2009229	AT1G06440.1	1963380	1965051	R	1
Gene:2009219	AT1G06450.1	1965840	1967219	F	1
Gene:2009204	AT1G06460.1	1967087	1969561	R	1
Gene:2009189	AT1G06470.1	1969729	1973767	F	1
Gene:1006229544	AT1G06470.2	1969752	1973767	F	1
Gene:1006229546	AT1G06475.1	1973834	1974386	R	1
Gene:1005715719	AT1G06480.1	1978084	1978157	F	1
Gene:2009184	AT1G06490.1	1978762	1989409	F	1
Gene:2009144	AT1G06500.1	1989479	1990730	F	1
Gene:4010711676	AT1G06500.4	1989479	1990665	F	1
Gene:1009021119	AT1G06500.2	1989486	1990728	F	1
Gene:4010711675	AT1G06500.3	1989502	1990730	F	1
Gene:4010711678	AT1G06515.2	1990634	1992228	R	1
Gene:4010711677	AT1G06515.1	1990636	1992197	R	1
Gene:2009134	AT1G06510.1	1992333	1993840	F	1
Gene:2009224	AT1G06520.1	1993978	1996112	R	1
Gene:2009214	AT1G06530.1	2001594	2002596	F	1
Gene:2009194	AT1G06540.1	2002877	2003393	R	1
Gene:2009179	AT1G06550.1	2003627	2007190	R	1
Gene:2009169	AT1G06560.1	2007615	2012006	F	1
Gene:2009159	AT1G06570.1	2011885	2013545	R	1
Gene:5019473870	AT1G06570.2	2011885	2013545	R	1
Gene:2009154	AT1G06580.1	2014003	2016054	R	1
Gene:2009149	AT1G06590.1	2016308	2024662	R	1
Gene:1005715720	AT1G06610.1	2025356	2025428	F	1
Gene:2009129	AT1G06620.1	2025601	2027271	F	1
Gene:2009124	AT1G06630.1	2027739	2031388	F	1
Gene:5019473871	AT1G06630.2	2027739	2029593	F	1
Gene:5019473872	AT1G06630.3	2027739	2030344	F	1
Gene:2009209	AT1G06640.1	2032338	2034018	F	1
Gene:1006229545	AT1G06640.2	2032338	2034014	F	1
Gene:5019473873	AT1G06640.3	2032338	2033910	F	1
Gene:2824198	AT1G06645.1	2034156	2035626	F	1
Gene:1005715721	AT1G06650.2	2035839	2037366	F	1
Gene:2009174	AT1G06650.1	2035884	2037363	F	1
Gene:2009164	AT1G06660.1	2037311	2040246	R	1
Gene:2009199	AT1G06670.1	2040433	2047612	F	1
Gene:3434095	AT1G06680.1	2047825	2049418	F	1
Gene:4515100502	AT1G06680.2	2047886	2049405	F	1
Gene:3434091	AT1G06690.1	2049602	2052154	R	1
Gene:1009021089	AT1G06700.2	2052481	2055548	R	1
Gene:2009114	AT1G06700.1	2052483	2055280	R	1
Gene:2033127	AT1G06710.1	2056575	2060242	R	1
Gene:2033049	AT1G06720.1	2060444	2067323	R	1
Gene:2033137	AT1G06730.1	2067529	2070446	F	1
Gene:2033132	AT1G06740.1	2070737	2073535	F	1
Gene:2033142	AT1G06750.1	2072979	2076468	F	1
Gene:6530296084	AT1G06750.2	2073701	2076505	F	1
Gene:2033117	AT1G06760.1	2076504	2077698	R	1
Gene:2033102	AT1G06770.1	2078911	2081927	R	1
Gene:1006229806	AT1G06770.2	2078911	2081939	R	1
Gene:6530296085	AT1G06780.2	2083311	2087131	F	1
Gene:2033091	AT1G06780.1	2083424	2086962	F	1
Gene:2033076	AT1G06790.1	2087232	2089447	F	1
Gene:1006229805	AT1G06790.2	2087232	2089786	F	1
Gene:2033065	AT1G06800.1	2089417	2091686	R	1
Gene:1005715359	AT1G06800.2	2090041	2091686	R	1
Gene:2033112	AT1G06810.1	2091738	2092528	R	1
Gene:2033054	AT1G06820.1	2092946	2096232	R	1
Gene:2033147	AT1G06830.1	2097151	2097655	F	1
Gene:2033157	AT1G06840.1	2097747	2103479	R	1
Gene:2033122	AT1G06850.1	2105048	2106749	F	1
Gene:1009021092	AT1G06850.2	2105055	2106733	F	1
Gene:1005715357	AT1G06860.1	2107398	2107468	R	1
Gene:2033107	AT1G06870.1	2108593	2110986	F	1
Gene:1005715358	AT1G06880.1	2111148	2111218	R	1
Gene:6530296086	AT1G06890.3	2111363	2114601	R	1
Gene:2033096	AT1G06890.1	2111563	2114601	R	1
Gene:4010711679	AT1G06890.2	2111567	2114255	R	1
Gene:2033081	AT1G06900.1	2114927	2120745	R	1
Gene:2033070	AT1G06910.1	2120991	2123748	F	1
Gene:2033059	AT1G06920.1	2124854	2125801	R	1
Gene:1009021346	AT1G06923.1	2126749	2128060	F	1
Gene:504954068	AT1G06925.1	2127704	2128611	R	1
Gene:2033162	AT1G06930.1	2128843	2129883	F	1
Gene:3434099	AT1G06950.1	2130142	2135665	R	1
Gene:1005715749	AT1G06960.2	2135851	2137732	F	1
Gene:2007416	AT1G06960.1	2135852	2137702	F	1
Gene:4010711680	AT1G06960.3	2135852	2137702	F	1
Gene:2007391	AT1G06970.1	2138109	2140818	F	1
Gene:2007376	AT1G06980.1	2143031	2143821	R	1
Gene:2007401	AT1G06990.1	2148387	2150152	F	1
Gene:2007346	AT1G07000.1	2150194	2152325	R	1
Gene:4515100503	AT1G07010.2	2152852	2155269	F	1
Gene:5019473874	AT1G07010.3	2152880	2155238	F	1
Gene:2007471	AT1G07010.1	2152887	2155269	F	1
Gene:2007456	AT1G07020.1	2155213	2156008	R	1
Gene:3685985	AT1G07025.1	2157658	2158158	R	1
Gene:2007386	AT1G07030.1	2158420	2160809	R	1
Gene:2007371	AT1G07040.1	2160938	2163308	R	1
Gene:2007481	AT1G07050.1	2164188	2165239	R	1
Gene:4515100504	AT1G07051.1	2165517	2165746	F	1
Gene:2007441	AT1G07060.1	2167107	2168397	R	1
Gene:2007421	AT1G07070.1	2168564	2169851	F	1
Gene:2007406	AT1G07080.1	2169982	2172194	F	1
Gene:2007381	AT1G07090.1	2173952	2174894	R	1
Gene:1005715748	AT1G07100.1	2177885	2177958	F	1
Gene:2007366	AT1G07110.1	2178104	2184148	R	1
Gene:4515100505	AT1G07119.1	2184347	2186539	F	1
Gene:2007476	AT1G07120.1	2184759	2186580	R	1
Gene:6530296087	AT1G07128.1	2187621	2188417	R	1
Gene:2007351	AT1G07130.1	2187776	2188733	F	1
Gene:3685975	AT1G07135.1	2189928	2190659	R	1
Gene:2007466	AT1G07140.1	2191723	2193793	R	1
Gene:6530296088	AT1G07150.2	2193941	2195798	R	1
Gene:2007336	AT1G07150.1	2194279	2195796	R	1
Gene:2007326	AT1G07160.1	2197908	2199748	R	1
Gene:6530296089	AT1G07170.3	2200123	2201265	F	1
Gene:2007431	AT1G07170.1	2200134	2201146	F	1
Gene:4010711681	AT1G07170.2	2200174	2201049	F	1
Gene:4515100506	AT1G07175.1	2202330	2202774	F	1
Gene:2007426	AT1G07180.1	2204320	2206934	F	1
Gene:2007446	AT1G07190.1	2208013	2208177	F	1
Gene:4010711682	AT1G07200.2	2208719	2212546	R	1
Gene:2007411	AT1G07200.1	2208730	2210844	R	1
Gene:2007396	AT1G07210.1	2215223	2216982	F	1
Gene:2007361	AT1G07220.1	2216925	2219474	R	1
Gene:2007356	AT1G07230.1	2220253	2222982	R	1
Gene:2007341	AT1G07240.1	2223691	2225452	F	1
Gene:2007461	AT1G07250.1	2225900	2227566	F	1
Gene:2007451	AT1G07260.1	2227594	2229319	R	1
Gene:2007331	AT1G07270.1	2229757	2232897	R	1
Gene:2025066	AT1G07280.1	2238087	2241217	F	1
Gene:1009021104	AT1G07280.2	2238110	2241173	F	1
Gene:4515100507	AT1G07280.3	2238230	2241217	F	1
Gene:2025046	AT1G07290.1	2242256	2244428	R	1
Gene:2025016	AT1G07300.1	2245758	2246492	R	1
Gene:2025001	AT1G07310.1	2247509	2248961	R	1
Gene:1005715544	AT1G07320.2	2249133	2250527	F	1
Gene:2025106	AT1G07320.1	2249133	2250529	F	1
Gene:1009021105	AT1G07320.3	2249134	2250164	F	1
Gene:1009021106	AT1G07320.4	2249134	2250491	F	1
Gene:2025111	AT1G07330.1	2251131	2253585	F	1
Gene:2025101	AT1G07340.1	2254822	2256850	F	1
Gene:2025091	AT1G07350.1	2257425	2260101	R	1
Gene:1005027877	AT1G07350.2	2257501	2260089	R	1
Gene:2025076	AT1G07360.1	2260389	2262865	R	1
Gene:2025061	AT1G07370.1	2263140	2264551	F	1
Gene:2025041	AT1G07380.1	2264829	2268306	R	1
Gene:2025011	AT1G07390.1	2269893	2274816	F	1
Gene:5019473876	AT1G07390.3	2269893	2274820	F	1
Gene:5019473875	AT1G07390.2	2270336	2274816	F	1
Gene:2024996	AT1G07400.1	2274943	2275758	F	1
Gene:2024991	AT1G07410.1	2276053	2277154	F	1
Gene:2024981	AT1G07420.1	2277807	2280297	F	1
Gene:1006229698	AT1G07420.2	2277830	2280297	F	1
Gene:2025086	AT1G07430.1	2280835	2282828	R	1
Gene:1009021165	AT1G07440.2	2286149	2287730	R	1
Gene:2025071	AT1G07440.1	2286297	2287730	R	1
Gene:2025056	AT1G07450.1	2287926	2289336	R	1
Gene:2025036	AT1G07460.1	2290201	2290977	F	1
Gene:2025026	AT1G07470.1	2291457	2294588	F	1
Gene:504954119	AT1G07473.1	2294566	2295489	R	1
Gene:504954120	AT1G07476.1	2295751	2296497	F	1
Gene:2024976	AT1G07480.1	2296023	2299470	R	1
Gene:1005715545	AT1G07480.2	2296023	2299470	R	1
Gene:4010711683	AT1G07485.1	2301375	2302121	F	1
Gene:2024966	AT1G07490.1	2301380	2302021	R	1
Gene:2024956	AT1G07500.1	2304766	2305031	R	1
Gene:2025051	AT1G07510.1	2305378	2309544	F	1
Gene:2025031	AT1G07520.1	2309564	2311805	R	1
Gene:2025021	AT1G07530.1	2313582	2316469	R	1
Gene:2025006	AT1G07540.1	2318433	2321048	R	1
Gene:2024986	AT1G07550.1	2322653	2326561	R	1
Gene:2024971	AT1G07560.1	2327320	2331096	F	1
Gene:2024961	AT1G07570.1	2331170	2333395	R	1
Gene:1006229697	AT1G07570.2	2331226	2333633	R	1
